Course Name,Display Name,City,Zip,Type,Website,Booking Platform,Booking URL,Online Booking,Confidence,Notes
Cutalong at Lake Anna,,Mineral,,Private,https://cutalonggolf.com,,,private,,Private club - members only (18-hole championship course in the Cutalong community on Lake Anna); non-members can access via golf discovery/stay packages. Website is JavaScript-only; phone number could not be confirmed. | Region: Richmond Metro
The Hollows Golf Club,,Montpelier,,Public,https://www.hollowsgolf.com,,,unknown,low,27-hole (three nines) daily-fee club in Hanover County. Official website is JavaScript-only and unreadable to fetches; Chronogolf directory listing shows no online booking; booking engine could not be identified - call the shop. | Region: Richmond Metro | Phone: (804) 798-2949
Magnolia Green Golf Club,,Moseley,,Public,https://www.magnoliagreengolfclub.com,teeitup,https://magnolia-green-golf-club-formerly-westham-golf-club.book.teeitup.com/,yes,high,Troon-affiliated public course (formerly Westham GC). Booking URL taken from official website; TeeItUp booking app loads (JS-rendered shell titled 'Tee Times'). | Region: Richmond Metro | Phone: (804) 639-5701
The Club at Viniterra,,New Kent,,Semi-Private,https://viniterra.com,teeitup,https://the-club-at-viniterra.book.teeitup.com/,yes,medium,"Rees Jones championship course in the Viniterra community; marketed as a membership club but public tee times are listed on aggregators. TeeItUp tenant subdomain exactly matching the club loads a booking shell, but course branding could not be confirmed in the JS-only fetch. | Region: Richmond Metro | Phone: (804) 932-3888"
First Tee Chesterfield (Tattersall Youth Development Center),,North Chesterfield,,Public,https://playgolfrva.org/tattersall/,,,no,,18-hole executive course plus 3-hole par-3 loop operated by First Tee Greater Richmond; official site has no online tee-time engine (tee-times link loops back to facility page) - call the course. | Region: Richmond Metro | Phone: (804) 275-8050
Meadowbrook Country Club,,North Chesterfield,,Private,,,,private,,"Private club - members only (Cogbill Rd, south Richmond area). Phone and current website could not be confirmed - former domain meadowbrookcc.com is parked for sale. | Region: Richmond Metro"
Stonehenge Golf & Country Club,,North Chesterfield,,Private,https://www.stonehengegcc.com,,,private,,"Private club - members only; founded 1971 (1000 Farnham Dr, Midlothian/N. Chesterfield area). | Region: Richmond Metro | Phone: (804) 378-7841"
Country Club of Petersburg,,Petersburg,,Private,https://www.countryclubofpetersburg.com,,,private,,Private club - members only; 18-hole Ed Ault design (1968) on Johnson Rd. | Region: Richmond Metro | Phone: (804) 733-4458
Dogwood Trace Golf Course,,Petersburg,,Municipal,,teeitup,https://dogwood-trace-golf-course.book.teeitup.com/,yes,medium,"City of Petersburg municipal 18-hole course (3108 Homestead Dr). A TeeItUp tenant subdomain exactly matching the course name loads a booking shell, but the city page and course domain were unreachable during checks so the link could not be confirmed from an official source. | Region: Richmond Metro | Phone: (804) 732-5573"
Mill Quarter Plantation Golf Course,,Powhatan,,Public,https://www.millquarter.com,teeitup,https://mill-quarter-plantation-golf-course.book.teeitup.com/,yes,high,"18-hole public course; booking URL referenced from official website (millquarter.com/teetimes). June 2026 news reports owner agreed to sell the course to a developer after 52 years - future uncertain, still operating at time of check. | Region: Richmond Metro | Phone: (804) 598-4221"
The Foundry Golf Club,,Powhatan,,Private,https://www.foundrygolfclub.com,,,private,,"Private club - members only ('Virginia's Hidden Gem', Lee's Landing Rd on the James River). | Region: Richmond Metro | Phone: (804) 598-9898"
Brickshire Golf Club,,Providence Forge,,Semi-Private,https://brickshiregolfclub.com,chronogolf,https://www.chronogolf.com/club/the-golf-club-at-brickshire,yes,high,"Curtis Strange signature semi-private course, KemperSports-managed. Chronogolf (Lightspeed) confirmed via the club's official Chronogolf-built mobile app (com.chronogolf.booking.brickshirgolf) and Lightspeed-platform website; booking flows through the site's tee-times page (no public chronogolf.com marketplace listing). | Region: Richmond Metro | Phone: (804) 966-7888 | Resolved 2026-07-28: site tee-times widget links chronogolf club 14524 (canonical slug the-golf-club-at-brickshire); bookable, course 16668, 73 marketplace slots for tomorrow vs Penderbrook control 52."
Royal New Kent Golf Club,,Providence Forge,,Public,https://www.royalnewkent.com,teeitup,https://royal-new-kent-golf.book.teeitup.golf/,yes,high,Mike Strantz Irish-links design. Booking URL taken from official website tee-times page; TeeItUp app loads (JS shell titled 'Tee Times'). | Region: Richmond Metro | Phone: (804) 966-7023
Brookwoods Golf Club,,Quinton,,Public,https://brookwoodsgolf.com,,,no,,Affordable daily-fee 18-hole course in western New Kent County; official site directs players to phone or contact form for tee times - no online booking engine. | Region: Richmond Metro | Phone: (804) 932-3737
Glenwood Golf Club,,Richmond,,Closed,,,,no,,Permanently closed. Former public course on Creighton Road; site is being redeveloped as the 290-home 'Fairways' Ryan Homes project (construction began 2025). | Region: Richmond Metro
Lakeside Park Club,,Richmond,,Private,https://www.lakesideparkclub.com,,,private,,Private club - members only. 1920s Donald Ross-designed course at 1700 Lakeside Ave; formerly known as Jefferson Lakeside Country Club (member-owned; 2023 sale to a NC golf company fell through). | Region: Richmond Metro | Phone: (804) 266-2456
Providence Golf Club,,Richmond,,Public,https://providencegolfclub.com,clubcaddie,https://apimanager-cc35.clubcaddie.com/webapi/view/hiedabab,yes,medium,"Booking link taken directly from official book-a-tee-time page (Club Caddie also confirmed in site footer, clubid 103387). Club Caddie app is JavaScript-only and did not render content to the verification fetch. Lester George redesign in South Richmond. | Region: Richmond Metro | Phone: (804) 276-1865"
Richmond Country Club,,Richmond,,Private,https://www.richmondcountryclubva.com,,,private,,Private club - members only; member-owned club at 12950 Patterson Ave (Goochland County side of Tuckahoe area). | Region: Richmond Metro | Phone: (804) 784-5272
The Country Club of Virginia,,Richmond,,Private,https://www.theccv.org,,,private,,"Private club - members only. 54 holes across three courses (Westhampton, James River, Tuckahoe Creek) on two campuses; James River campus phone (804) 287-1330. | Region: Richmond Metro | Phone: (804) 288-2891"
Willow Oaks Country Club,,Richmond,,Private,https://www.willowoakscc.org,,,private,,Private club - members only; member-owned club on the James River since 1957. | Region: Richmond Metro | Phone: (804) 272-1451
Poplar Grove Golf Club,,Amherst,,Semi-Private,https://www.poplargrovegolf.com,clubcaddie,https://apimanager-cc34.clubcaddie.com/webapi/view/icfdabab,yes,high,"Sam Snead's final course design; official book-a-tee-time page fetched and confirmed — it embeds the Club Caddie booking widget (apimanager-cc34.clubcaddie.com) | Region: Central Virginia | Phone: (434) 946-9933 | Direct Club Caddie iframe URL captured from the course site (clubid 103428, 2026-07-28)."
Shadow Ridge Golf Club,,Amherst,,Public,,,,no,,9-hole public course on Pierces Mill Rd (opened 1993); no website or online booking found; directory listings are sparse so current operating status could not be confirmed | Region: Central Virginia | Phone: (434) 946-2008
Falling River Country Club,,Appomattox,,Private,https://www.fallingrivercc.com,,,private,,"Private club — members only; est. 1965, 350+ members, 18 holes on Country Club Rd | Region: Central Virginia | Phone: (434) 352-7037"
Bedford Country Club,,Bedford,,Private,,,,private,,"Private club — members only; 9-hole course on Peaks Rd, built 1950; no website found | Region: Central Virginia | Phone: (540) 586-8407"
Hat Creek Golf Course,,Brookneal,,Public,,,,no,,"9-hole public course (1975) in southern Campbell County; no website or online booking — phone only; VSGA directory lists (434) 272-5830, older directories show (434) 376-2292 | Region: Central Virginia | Phone: (434) 272-5830"
Birdwood Golf at Boar's Head Resort,,Charlottesville,,Resort,https://www.boarsheadresort.com/birdwood-golf,,,no,,"Boar's Head Resort / UVA home course (18 holes plus The Nest 6-hole par-3 and Ridges putting course); open to community daily play, but resort site says tee times by phone only — no online booking engine found on boarsheadresort.com | Region: Central Virginia | Phone: (434) 293-4653"
Farmington Country Club,,Charlottesville,,Private,https://www.farmingtoncc.com,,,private,,Private club — members only; 27 holes | Region: Central Virginia | Phone: (434) 296-5661
Meadowcreek Golf Course,,Charlottesville,,Municipal,https://www.meadowcreekgolf.org,teeitup,https://meadowcreek-golf-course-va.book.teeitup.com/?course=18684,yes,high,"City of Charlottesville course at Pen Park, Troon-managed; booking URL taken from official meadowcreekgolf.org 'Book a Tee Time' page; fetched URL loads TeeItUp tee-sheet app (JS app, subdomain names the course) | Region: Central Virginia | Phone: (434) 484-4334 | Booking host meadowcreek-golf-course-va 404s at kenna; the page own /alias/ call names meadow-creek-golf-course-v2 (facility 18684, America/New_York) - alias pinned in build_registry EXTRA_IDS (probe 2026-07-28)."
Winton Country Club,,Clifford,,Semi-Private,,,,no,,Ed Ault-designed 18 at the historic Winton estate in Amherst County; VSGA lists it as an active semi-private club ('Winton Farm'); no website or online booking found — phone only | Region: Central Virginia | Phone: (434) 946-7336
Old Trail Golf Club,,Crozet,,Semi-Private,https://oldtrailclub.com,clubprophet,https://oldtrailgc.cps.golf/,yes,high,"Booking URL from official oldtrailclub.com tee-times page; fetched URL loads Club Prophet Systems online reservation app (JS app, oldtrailgc slug) | Region: Central Virginia | Phone: (434) 823-8101 | CPS websiteId 5be83a0d-e758-435b-138f-08dae2b1ae8f, course 1 (Old Trail Golf Course), captured 2026-07-28 via the anonymous GetAllOptions flow; pinned in build_registry EXTRA_IDS."
The Manor Golf Club,,Farmville,,Semi-Private,,,,no,,Formerly Longwood Golf Course / The Manor Resort course; VSGA directory currently lists it as an active 18-hole semi-private club; former websites (themanorresort.com) are defunct and no online booking exists — phone only | Region: Central Virginia | Phone: (434) 392-2244
Colonial Hills Golf Club,,Forest,,Public,https://colonialhillsgolf.com,other:tenfore,https://fox.tenfore.golf/colonialhills,yes,high,"Daily-fee 18-hole course; booking link taken from official colonialhillsgolf.com; fetched URL loads TenFore golf booking app (JS app, /colonialhills slug) | Region: Central Virginia | Phone: (434) 525-3954"
Ivy Hill Golf Club,,Forest,,Semi-Private,https://www.ivyhillgc.com,chronogolf,https://www.chronogolf.com/club/ivy-hill-golf-club,yes,high,R&P Golf (Runk & Pratt) course; Chronogolf page fetched and confirms public tee-time booking; link also published on ivyhillgc.com | Region: Central Virginia | Phone: (434) 525-2680
London Downs Golf Club,,Forest,,Semi-Private,https://londondowns.com,chronogolf,https://www.chronogolf.com/club/london-downs-golf-club,yes,high,Semi-private 18-hole club; Chronogolf booking page fetched and confirmed active (reserve-now-pay-later tee times) | Region: Central Virginia | Phone: (434) 525-4653
Poplar Forest Golf Course,,Forest,,Public,,,,no,,9-hole public course with large practice range on Ramblewood Rd (Bedford County); no website or online booking found — phone only | Region: Central Virginia | Phone: (434) 534-9418
Shenandoah Crossing Golf Course,,Gordonsville,,Closed,,,,no,,CLOSED — Course at Bluegreen Vacations' Shenandoah Crossing resort permanently closed in 2012 (defunct course later put up for sale); resort still operates but without golf | Region: Central Virginia
Mariners Landing Golf & Country Club,,Huddleston,,Semi-Private,https://www.marinerslandinggolf.com,chronogolf,https://www.chronogolf.com/club/mariners-landing-golf-country-club,yes,high,"Robert Trent Jones Sr.-designed Smith Mountain Lake course open to residents, members and public; Chronogolf page fetched and confirms public booking for the 18-hole Mariners Club course | Region: Central Virginia | Phone: (540) 297-9393"
The Willows at Runk & Pratt,,Hurt,,Semi-Private,,,,no,,9-hole course on Fairway Lane near Altavista (GolfPass lists it under Campbell County; Hurt sits on the Campbell/Pittsylvania line); no website or online booking found; operating status not fully confirmed from available listings | Region: Central Virginia | Phone: (434) 324-4653
Keswick Club (Full Cry) at Keswick Hall,,Keswick,,Private,https://www.keswick.com/keswick-club/,,,private,,Pete Dye 'Full Cry' course at Keswick Hall; private club open only to members and Keswick Hall hotel guests — no public online tee-time booking | Region: Central Virginia | Phone: (434) 923-4359
The Club at Glenmore,,Keswick,,Private,https://www.theclubatglenmore.com,,,private,,Private club — members only; gated Glenmore community | Region: Central Virginia | Phone: (434) 817-0506
Lake of the Woods Golf Club,,Locust Grove,,Semi-Private,https://www.lowa.org/Golf,ezlinks,https://lotw.ezlinksgolf.com,yes,medium,Gated-community course with daily public tee times; public booking URL is published on the official lowa.org/Golf page but lotw.ezlinksgolf.com returned 403 to automated fetch (bot-blocked) so the tee sheet could not be loaded; residents/members use lotwhome/lotwmem.ezlinksgolf.com | Region: Central Virginia | Phone: (540) 972-2230
Meadows Farms Golf Course,,Locust Grove,,Public,https://meadowsfarmgolfcourse.com,chronogolf,https://www.chronogolf.com/club/somerset-meadows-farms,yes,high,45 holes incl. the 841-yard 'Longest Hole'; shares a Chronogolf booking page with sister course Somerset Farms — fetched page confirms booking for either course | Region: Central Virginia | Phone: (540) 854-9890
Somerset Farms Golf Course,,Locust Grove,,Public,https://somersetfarmsgolfcourse.com,chronogolf,https://www.chronogolf.com/club/somerset-meadows-farms,yes,high,"Formerly Somerset/Rapidan Golf Club, reopened 2020 under Meadows Farms ownership; books on shared Chronogolf page with Meadows Farms (fetched and confirmed) | Region: Central Virginia | Phone: (540) 547-7274"
Boonsboro Country Club,,Lynchburg,,Private,https://www.boonsborocc.com,,,private,,Private club — members only; est. 1923 | Region: Central Virginia | Phone: (434) 384-2111
Cedar Hills Golf Club,,Lynchburg,,Public,,,,no,,9-hole course off US 29 S (Campbell County side of Lynchburg); no website or online booking found and directory listings are stale — GolfPass still shows pre-2001 area-code phone (804) 239-1512 — so current operating status and phone could not be confirmed | Region: Central Virginia
Oakwood Country Club,,Lynchburg,,Private,https://oakwoodcc.com,,,private,,"Private club — members only; century-old club on Rivermont Ave, sister club to Ivy Hill Golf Club | Region: Central Virginia | Phone: (434) 384-8181"
Peaks Par-3 Golf Course,,Lynchburg,,Public,,,,no,,9-hole pitch-and-putt par-3 built 1961 (Cherokee Dr); no website or online booking — phone only | Region: Central Virginia | Phone: (434) 528-3458
The Waterfront Country Club,,Moneta,,Private,https://www.thewaterfrontcc.com,,,private,,"Private club — members only; Smith Mountain Lake's original club, est. 1981 | Region: Central Virginia | Phone: (540) 721-2397"
Stoney Creek at Wintergreen Resort,,Nellysford,,Resort,https://www.wintergreenresort.com/tee-times/,teeitup,https://wintergreen-resort-stoney-creek.book.teeitup.com,yes,high,"27 holes (Monocan/Shamokin/Tuckahoe) in Stoney Creek valley; booking URL from official wintergreenresort.com/tee-times page; fetched URL loads TeeItUp app (JS app, subdomain names the facility) | Region: Central Virginia | Phone: (434) 325-2200"
Lake Monticello Golf Course,,Palmyra,,Semi-Private,https://www.lakemonticellogolf.org,golfwithaccess,https://golfwithaccess.com/course/lake-monticello-golf-course/reserve-tee-time,yes,high,"Troon-managed Lake Monticello community course, open to public; fetched Troon reserve page loads tee-time date/player selector for this course; membership-tier portals live at *.ezlinksgolf.com subdomains (e.g. lakemonticelloi18.ezlinksgolf.com) | Region: Central Virginia | Phone: (434) 589-3075 | Retagged 2026-07-28: the troon.com wrapper redirects to Golf With Access, not EZLinks. Course uuid 324901f5-cbf7-4575-8304-f3b062efe61b captured from the page own /api/v1/tee-times request and verified serving before pinning (42/22/40 slots on +0/+1/+3, course.id matching and course.name ""Lake Monticello Golf Course""). The ezlinks row had EMPTY ids and could never have been scraped."
Greene Hills Club,,Stanardsville,,Private,https://greenehillsclub.com,,,private,,Private club; its Chronogolf page states non-members must call the pro shop at (434) 985-7328 x1 for any available tee times; members book via Chronogolf member portal | Region: Central Virginia | Phone: (434) 985-7328
Devils Knob Golf Course at Wintergreen Resort,,Wintergreen,,Resort,https://www.wintergreenresort.com/devils-knob/,,,no,,Mountain-top 18 (highest course in Virginia) restricted to Wintergreen Club members and resort lodging guests; resort tee-times page offers online booking only for Stoney Creek — Devils Knob times arranged by phone/resort | Region: Central Virginia | Phone: (434) 325-2200
Spring Creek Golf Club,,Zion Crossroads,,Private,https://www.springcreekgolfclub.com,,,private,,"Private club — members only; transitioned from public to fully private on May 1, 2024; located in Louisa County at Zion Crossroads just east of Albemarle | Region: Central Virginia | Phone: (540) 832-0744"
Battlefield Golf Club at Centerville,,Chesapeake,,Public,https://www.playthebattlefield.com/,teeitup,https://battlefield-golf-club-at-centerville.book.teeitup.com/,yes,high,"Open and operating. Homepage fetched OK and points to its own tee-times page, but that page returned HTTP 409 to automated fetches so the tee sheet could not be confirmed; also listed on GolfNow (facility 5886). | Region: Hampton Roads | Phone: (757) 482-4779 | RESOLVED 2026-07-28: the tee-times page links its own TeeItUp tenant. Alias equals the host for once; facility 5886 ""Battlefield Golf Club at Centerville"" [America/New_York], serving 12 slots on +1 and 2 on +3. Thin but real."
Cahoon Plantation Golf Club,,Chesapeake,,Closed,,,,no,,CLOSED - permanently closed (abrupt shutdown reported by Club+Resort Business and local news); no plans announced to reopen. | Region: Hampton Roads
Chesapeake Golf Club,,Chesapeake,,Semi-Private,https://www.chesapeakegolfclub.com/,teeitup,https://chesapeake-golf-club.book.teeitup.golf/,yes,high,Booking link taken from chesapeakegolfclub.com; TeeItUp tenant page loads (JS tee-sheet app shell). | Region: Hampton Roads | Phone: (757) 547-1122
Greenbrier Country Club,,Chesapeake,,Private,https://www.invitedclubs.com/clubs/greenbrier-country-club,,,private,,Private club - members only (Invited/ClubCorp club). | Region: Hampton Roads | Phone: (757) 547-7375
Cypress Cove Country Club,,Franklin,,Private,https://www.cypresscovecountryclub.com/,,,private,,Private club - members only (Southampton County/Franklin). No working club website found. | Region: Hampton Roads | Phone: (757) 562-6878
Gloucester Country Club,,Gloucester,,Semi-Private,,,,no,,9-hole course in Gloucester County. No working club website found; Chronogolf listing confirms phone/address and shows no online booking - call to arrange play. | Region: Hampton Roads | Phone: (804) 693-2662
Eaglewood Golf Course (Langley AFB),,Hampton,,Semi-Private,https://jbleforcesupport.com/langley/eaglewood-golf-course,,,no,,Military course at JB Langley-Eustis (Langley AFB); base access required (non-DoD visitors need advance Event Access List coordination). Official page says 'Call today for a tee time' - no online booking. | Region: Hampton Roads | Phone: (757) 764-4547
The Hamptons Golf Course,,Hampton,,Municipal,,,,unknown,low,"City of Hampton 27-hole facility (Woods/Lakes/Links nines). hampton.gov is unreachable from this research environment and no third-party booking listing exists (not on GolfNow/Chronogolf), so booking method could not be confirmed; phone verified via PGA.com. | Region: Hampton Roads | Phone: (757) 766-9148"
The Woodlands Golf Course,,Hampton,,Municipal,http://hampton.gov/index.aspx?NID=334,,,unknown,low,"City of Hampton course. hampton.gov unreachable to automated fetches; Chronogolf listing confirms phone/address but shows no online booking, so booking method could not be confirmed. | Region: Hampton Roads | Phone: (757) 727-1195"
The Colonial Golf Course,,Lanexa,,Public,,golfnow,https://www.golfnow.com/tee-times/facility/635-the-colonial-golf-course/search,yes,high,"Greater Williamsburg area (Lanexa, on the James City/New Kent line). No working course-owned website found; GolfNow facility page fetched and confirmed correct course. Chronogolf listing shows no online booking there. | Region: Hampton Roads | Phone: (757) 566-1600"
James River Country Club,,Newport News,,Private,https://www.jamesrivercountryclub.com/,,,private,,Private club - members only. | Region: Hampton Roads | Phone: (757) 596-3112
Kiln Creek Golf Club & Resort,,Newport News,,Resort,https://www.kilncreekgolf.com/,,,no,,Open to the public; 'Book Tee Time' button on kilncreekgolf.com is a tel: link to the golf shop (757) 988-3212 - no online public booking. Members use ClubHouse Online portal. | Region: Hampton Roads | Phone: (757) 988-3212
Newport News Golf Club at Deer Run,,Newport News,,Municipal,https://www.nngolfclub.com/,teesnap,https://nngolfclub.teesnap.net/,yes,high,City of Newport News 36-hole facility (Deer Run and Cardinal courses). Teesnap booking site fetched and confirmed (tee sheet was temporarily showing a maintenance message at time of check). | Region: Hampton Roads | Phone: (757) 886-7925
The Pines Golf Course (Fort Eustis),,Newport News,,Semi-Private,https://jble-eustismwr.com/morale/the-pines-golf-course/,,,unknown,low,"Military course at JB Langley-Eustis (Fort Eustis), 3518 Mulberry Island Rd. MWR site (jble-eustismwr.com) is unreachable to automated fetches, so phone and booking method could not be confirmed; base access required. | Region: Hampton Roads"
Lake Wright Golf Course,,Norfolk,,Closed,,,,no,,"CLOSED - permanently closed (circa 2018); multiple directories (Yelp, ExpertGolf) list it as closed. | Region: Hampton Roads"
Lambert's Point Golf Course,,Norfolk,,Closed,https://www.norfolk.gov/5603/Lamberts-Point-Plan,,,no,,CLOSED - City of Norfolk 9-hole course has closed; the city is planning the site's future (Lambert's Point Plan) and confirmed no private redevelopment. No golf operations. | Region: Hampton Roads
Ocean View Golf Course,,Norfolk,,Municipal,https://www.oceanviewgc.com/,teeitup,https://virginia-beach-golf-management.book.teeitup.com/?course=3247,yes,high,"City of Norfolk municipal course operated by Virginia Beach Golf Management; books through the shared VBGM TeeItUp portal (confirmed on golfvb.com/teetimes and oceanviewgc.com). | Region: Hampton Roads | Phone: (757) 480-2094 | Shared VBGM tenant; pinned to own facility id (probe 2026-07-28) - source URL carried all three ids, which would cross-publish."
Sewells Point Golf Course (Naval Station Norfolk),,Norfolk,,Semi-Private,,,,no,,Military course at Naval Station Norfolk; base access required (limited civilian daily-fee play with access). No online public booking found - Navy MWR page not locatable and Chronogolf shows no online booking; call the golf shop. | Region: Hampton Roads | Phone: (757) 444-5572
Bide-A-Wee Golf Course,,Portsmouth,,Municipal,,other:unclaimed-chronogolf,,unknown,low,City of Portsmouth course. Old domain bideaweegolf.com is dead (DNS). Chronogolf club page fetched and confirmed correct club; Chronogolf's Virginia marketplace lists it with live rates ($23-$33). | Region: Hampton Roads | Phone: (757) 393-8600 | Chronogolf club page is an UNCLAIMED listing: club-level online_booking_enabled=false and the marketplace API returned 0 tee times for tomorrow while control Penderbrook served 52 in the same probe (2026-07-28). Where this course actually sells tee times is open work.
Elizabeth Manor Golf & Country Club,,Portsmouth,,Private,https://elizabethmanorgolf.com/,,,private,,"Private club - members only (Dick Wilson design, 1951). | Region: Hampton Roads | Phone: (757) 488-6605"
The Links at City Park,,Portsmouth,,Municipal,https://portsmouthparks.com/232/The-Links-at-City-Park,,,unknown,low,"City of Portsmouth course at City Park (opened 1998, Ault/Clark design). Portsmouth parks page (portsmouthparks.com/232) is unreachable to automated fetches, so booking method could not be confirmed; no third-party marketplace listing found. | Region: Hampton Roads | Phone: (757) 465-2935"
Cypress Creek Golfers' Club,,Smithfield,,Semi-Private,https://www.cypresscreekgolfersclub.com/,clubcaddie,https://apimanager-cc28.clubcaddie.com/webapi/view/ibfdabab,yes,high,"Isle of Wight County (Smithfield). Homepage fetched and contains embedded Club Caddie booking widget (apimanager-cc28.clubcaddie.com tenant). | Region: Hampton Roads | Phone: (757) 365-4774 | Direct Club Caddie iframe URL captured from the course site (clubid 103418, 2026-07-28)."
Smithfield Downs Golf Course,,Smithfield,,Closed,,,,no,,CLOSED - GolfPass lists it as 'closed for business'; former executive-length course in Isle of Wight County. | Region: Hampton Roads
Cedar Point Club,,Suffolk,,Private,https://www.cedarpointclub.com/,,,private,,Private club - members only. | Region: Hampton Roads | Phone: (757) 238-2275
Nansemond River Golf Club,,Suffolk,,Public,,,,unknown,low,"Open per directories (Stymie, Chronogolf listing), but the club's domain nansemondrivergolfclub.com currently redirects to an unrelated UK site (hijacked/expired), so no working website or booking engine could be confirmed. Book by phone. | Region: Hampton Roads | Phone: (757) 539-4356"
Riverfront Golf Club,,Suffolk,,Semi-Private,https://riverfrontgolf.com/,,,unknown,low,"City-owned, privately managed 18-hole course. riverfrontgolf.com loads intermittently but its tee-times page consistently blocks automated fetches, so the booking engine could not be identified/confirmed. | Region: Hampton Roads | Phone: (757) 484-2200"
Sleepy Hole Golf Course,,Suffolk,,Municipal,https://www.sleepyholegolfcourse.com/,teeitup,https://sleepy-hole-golf-course.book.teeitup.com/,yes,high,City of Suffolk course. Booking link taken from sleepyholegolfcourse.com; TeeItUp tenant page loads (JS tee-sheet app shell). | Region: Hampton Roads | Phone: (757) 538-4100
Suffolk Golf Course,,Suffolk,,Municipal,https://www.suffolkgolfcourse.org/,teeitup,https://suffolk-golf-course.book.teeitup.golf/,yes,high,"City-owned course on Holland Rd, open and taking online bookings (contrary to 2016 closure reports). Booking link taken from suffolkgolfcourse.org; TeeItUp tenant page loads. | Region: Hampton Roads | Phone: (757) 539-6298"
Tradition Golf Club at Stonehouse,,Toano,,Closed,,,,no,,CLOSED - Mike Strantz course closed in 2017 and has not reopened; still appears in stale VSGA data but is not operating. | Region: Hampton Roads
Aeropines Golf Club (NAS Oceana),,Virginia Beach,,Semi-Private,,other:unclaimed-chronogolf,,unknown,low,Military course at Naval Air Station Oceana; base access (military ID or sponsored guest) required. Chronogolf club page fetched and confirmed; listed with live rates on Chronogolf's Virginia marketplace. | Region: Hampton Roads | Phone: (757) 433-2866 | Chronogolf club page is an UNCLAIMED listing: club-level online_booking_enabled=false and the marketplace API returned 0 tee times for tomorrow while control Penderbrook served 52 in the same probe (2026-07-28). Where this course actually sells tee times is open work.
Bayville Golf Club,,Virginia Beach,,Private,https://www.bayvillegolfclub.com/,,,private,,"Private club - members only (Tom Fazio design, 1995). Golf shop (757) 460-2616. | Region: Hampton Roads | Phone: (757) 460-7936"
Bow Creek Golf Course,,Virginia Beach,,Closed,https://parks.virginiabeach.gov/about-us/planning-design-development/bow-creek-stormwater-project,,,no,,CLOSED - former City of Virginia Beach municipal course is being converted into the Bow Creek Stormwater Park (project runs through ~2030); golf operations have ceased. | Region: Hampton Roads
Broad Bay Country Club,,Virginia Beach,,Private,https://www.broadbaycc.com/,,,private,,Private club - members only. | Region: Hampton Roads | Phone: (757) 496-9090
Cavalier Golf & Yacht Club,,Virginia Beach,,Private,https://www.cavaliergyc.com/,,,private,,Private club - members only. | Region: Hampton Roads | Phone: (757) 428-6161
Cypress Point Country Club,,Virginia Beach,,Semi-Private,https://www.cypresspointcc.com/,golfnow,https://www.golfnow.com/tee-times/facility/10304-cypress-point-country-club/search,yes,high,"Semi-private, open to public per club site. Public tee times page on cypresspointcc.com is a GolfNow (Golf Channel Solutions) page; GolfNow facility page fetched and confirmed. Members book via cypresspointmb.ezlinks.com. | Region: Hampton Roads | Phone: (757) 490-6300"
Eagle Haven Golf Course (JEB Little Creek),,Virginia Beach,,Semi-Private,https://www.navylifema.com/programs/e2ddb5ad-0443-40ef-a9d1-b32cbf92b5e0,,,no,,Military course at Joint Expeditionary Base Little Creek-Fort Story; valid military ID or sponsorship needed for base access. Navy MWR page confirms no online booking - call the pro shop. | Region: Hampton Roads | Phone: (757) 462-8526
Hell's Point Golf Club,,Virginia Beach,,Semi-Private,https://www.hellspoint.com/,golfnow,https://www.golfnow.com/tee-times/facility/4929-hells-point-golf-club/search,yes,high,"Rees Jones design. Own site (hellspoint.com, a GolfNow/Golf Channel Solutions template site) is unreachable to bots; GolfNow facility page fetched and confirmed correct course. | Region: Hampton Roads | Phone: (757) 721-3400"
Heron Ridge Golf Club,,Virginia Beach,,Semi-Private,https://www.heronridge.com/,golfnow,https://www.golfnow.com/tee-times/facility/10712-heron-ridge/search,yes,high,"Own site (heronridge.com, GolfNow-built template) blocks bots (403); GolfNow facility page fetched and confirmed correct course. | Region: Hampton Roads | Phone: (757) 426-3800"
Honey Bee Golf Club,,Virginia Beach,,Public,https://www.honeybeegolf.com/,teeitup,https://honey-bee-golf-club.book.teeitup.golf/,yes,high,Booking link taken from honeybeegolf.com; TeeItUp tenant page loads (JS tee-sheet app shell). | Region: Hampton Roads | Phone: (757) 471-2768
Kempsville Greens Golf Course,,Virginia Beach,,Municipal,https://www.kempsvillegreensgolf.com/,teeitup,https://virginia-beach-golf-management.book.teeitup.com/?course=10136,yes,high,"City of Virginia Beach municipal course; books through the shared Virginia Beach Golf Management TeeItUp portal (confirmed on golfvb.com/teetimes and kempsvillegreensgolf.com). | Region: Hampton Roads | Phone: (757) 474-8441 | Shared VBGM tenant; pinned to own facility id (probe 2026-07-28) - source URL carried all three ids, which would cross-publish."
Owl's Creek Golf Course,,Virginia Beach,,Closed,,,,no,,CLOSED - former city-owned par-3/executive course near the Sportsplex closed circa 2019; no longer appears in any active course directory. Exact closure date not verifiable online. | Region: Hampton Roads
Princess Anne Country Club,,Virginia Beach,,Private,http://www.princessannecc.com/,,,private,,Private club - members only. | Region: Hampton Roads | Phone: (757) 422-3360
