Course Name,Display Name,City,Zip,Type,Website,Booking Platform,Booking URL,Online Booking,Confidence,Notes
Hudson Hills Golf Course,,Ossining,,Municipal,https://golf.westchestercountyny.gov/,teeitup,"https://westchester-county.book.teeitup.com/?course=5814,3252,3253,5815,3255,5816",yes,high,"Pro shop (914) 864-3000 | 18 holes; Westchester County Parks (opened 2004); shared county reservation system, TeeItUp/GolfNow non-resident + EZLinks Park Pass | Lower Hudson Valley region | Westchester County | Source sheet verification: VERIFIED"
Hudson National Golf Club,,Croton-on-Hudson,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Knollwood Country Club,,Elmsford,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Lake Isle Country Club,,Eastchester,,Municipal,https://www.lakeislecountryclub.com/,teeitup,https://lake-isle-country-club.book.teeitup.com/,yes,high,"Pro shop (914) 961-3453 | 18 holes; Town of Eastchester-owned, public daily-fee; own site book link resolves to TeeItUp host | Lower Hudson Valley region | Westchester County | Source sheet verification: VERIFIED"
Leewood Golf Club,,Eastchester,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Maple Moor Golf Course,,White Plains,,Municipal,https://golf.westchestercountyny.gov/,teeitup,"https://westchester-county.book.teeitup.com/?course=5814,3252,3253,5815,3255,5816",yes,high,Pro shop (914) 995-9200 | 18 holes; Westchester County Parks; shared county TeeItUp/GolfNow + EZLinks Park Pass system | Lower Hudson Valley region | Westchester County | Source sheet verification: VERIFIED
Metropolis Country Club,,White Plains,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Mohansic Golf Course,,Yorktown Heights,,Municipal,https://golf.westchestercountyny.gov/,teeitup,"https://westchester-county.book.teeitup.com/?course=5814,3252,3253,5815,3255,5816",yes,high,Pro shop (914) 862-5283 | 18 holes; Westchester County Parks; shared county TeeItUp/GolfNow + EZLinks Park Pass system | Lower Hudson Valley region | Westchester County | Source sheet verification: VERIFIED
Mount Kisco Country Club,,Mount Kisco,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Old Oaks Country Club,,Purchase,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Pelham Country Club,,Pelham Manor,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Pound Ridge Golf Club,,Pound Ridge,,Public,https://www.poundridgegolf.com/,foreup,https://foreupsoftware.com/index.php/booking/21116/7087,yes,high,Pro shop (914) 764-5771 | 18 holes; upscale daily-fee (Pete Dye 2008); GolfNow facility 10207 sells tee times but course's own JS book link not opened to confirm primary engine — Own book page (poundridgegolf.com/book) resolves to ForeUp booking id 21116/7087; GolfNow facility 10207 and Chronogolf slug are resellers | Lower Hudson Valley region | Westchester County | Source sheet verification: VERIFIED
Quaker Ridge Golf Club,,Scarsdale,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Rye Golf Club,,Rye,,Municipal,https://www.ryeny.gov/government/golf-club,,,no,low,Pro shop (914) 835-3200 | Lower Hudson Valley region | Westchester County | Source sheet verification: NO_ONLINE
Salem Golf Club,,North Salem,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Saxon Woods Golf Course,,Scarsdale,,Municipal,https://golf.westchestercountyny.gov/,teeitup,"https://westchester-county.book.teeitup.com/?course=5814,3252,3253,5815,3255,5816",yes,high,Pro shop (914) 231-3461 | 18 holes; Westchester County Parks; shared county TeeItUp/GolfNow + EZLinks Park Pass system | Lower Hudson Valley region | Westchester County | Source sheet verification: VERIFIED
Scarsdale Golf Club,,Hartsdale,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Siwanoy Country Club,,Bronxville,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Sleepy Hollow Country Club,,Briarcliff Manor,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Somers National Golf Club,,Somers,,Semi-Private,https://www.somersnational.com/,golfnow,https://www.golfnow.com/tee-times/facility/9517-somers-national-golf-club/search,yes,high,Pro shop (914) 276-1000 | 18 holes; 1000 W Hill Dr; marketed as private membership club but sells public tee times via GolfNow facility 9517 | Lower Hudson Valley region | Westchester County | Source sheet verification: VERIFIED
Somers Pointe Golf Club,,Somers,,Semi-Private,https://www.somerspointe.com/,teeitup,https://somers-pointe-country-club.book.teeitup.com/,yes,high,"Pro shop (914) 243-3051 | 27 holes (18 + 9) at Heritage Hills; 249 Route 202; Chronogolf listing exists but current management markets private membership (points to Somers National); live public tee sheet not confirmed — Chronogolf slug found; site now marketed under private Somers National; bookable-state needs browser — Chronogolf listing is a phone-only placeholder (browser-confirmed); engine may have migrated, own-site check pending — Course rebranded Somers National (somersnational.com); its Book A Tee Time page resolves to TeeItUp; input domain somerspointe.com is parked; migrated off Chronogolf | Lower Hudson Valley region | Westchester County | Source sheet verification: VERIFIED"
Sprain Lake Golf Course,,Yonkers,,Municipal,https://golf.westchestercountyny.gov/,teeitup,"https://westchester-county.book.teeitup.com/?course=5814,3252,3253,5815,3255,5816",yes,high,Pro shop (914) 231-3481 | 18 holes; Westchester County Parks; shared county TeeItUp/GolfNow + EZLinks Park Pass system | Lower Hudson Valley region | Westchester County | Source sheet verification: VERIFIED
St. Andrew's Golf Club,,Hastings-on-Hudson,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Sunningdale Country Club,,Scarsdale,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Trump National Golf Club Westchester,,Briarcliff Manor,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Waccabuc Country Club,,Waccabuc,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Westchester Country Club - South Course,,Rye,,Private,https://www.westchestercc.org/,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Westchester Country Club - West Course,,Rye,,Private,https://www.westchestercc.org/,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Westchester Hills Golf Club,,White Plains,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Whippoorwill Club,,Armonk,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Willow Ridge Country Club,,Harrison,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Winged Foot Golf Club - East Course,,Mamaroneck,,Private,https://www.wfgc.org/,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Winged Foot Golf Club - West Course,,Mamaroneck,,Private,https://www.wfgc.org/,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Wykagyl Country Club,,New Rochelle,,Private,,,,no,low,Lower Hudson Valley region | Westchester County | Source sheet verification: Private
Beekman Golf Course,,Hopewell Junction,,Public,https://beekmangolf.com/,foreup,https://foreupsoftware.com/index.php/booking/21688#/teetimes,yes,high,"Pro shop (845) 226-7700 | 27 holes (Highland, Valley, Taconic nines); Town of Beekman-owned public; own site Book link resolves to ForeUp | Mid-Hudson Valley region | Dutchess County | Source sheet verification: VERIFIED"
Casperkill Golf Club,,Poughkeepsie,,Public,https://www.casperkillgolf.com/,teeitup,https://casperkill-golf-club.book.teeitup.com/,yes,high,"Pro shop (845) 463-4650 | 18 holes; former Dutchess G&CC/IBM course; own site blocked to fetch and Chronogolf listing is dark; GolfNow facility 4702 active — Own site Reserve link routes to Chronogolf (casperkill-country-club); GolfNow facility 4702 reseller; bookable-state needs browser — Chronogolf listing is a phone-only placeholder (browser-confirmed); engine may have migrated, own-site check pending — Own Book a Tee Time link resolves to TeeItUp; migrated off Chronogolf | Mid-Hudson Valley region | Dutchess County | Source sheet verification: VERIFIED"
College Hill Golf Course,,Poughkeepsie,,Municipal,https://www.mccanngolfcourse.com/college-hill-golf-course,clubprophet,https://secure.east.prophetservices.com/CollegeHillV3/,yes,high,Pro shop (845) 486-9112 | 9 holes; City of Poughkeepsie municipal; own site Book link resolves to ClubProphet (East Prophet Services) | Mid-Hudson Valley region | Dutchess County | Source sheet verification: VERIFIED
Dinsmore Golf Course,,Staatsburg,,Public,https://parks.ny.gov/visit/golf-courses/dinsmore-golf-course,foreup,https://foreupsoftware.com/index.php/booking/19758/2441#/teetimes,yes,high,Pro shop (845) 889-4071 | 18 holes; NYS Parks (Mills-Norrie/Ogden Mills) daily-fee; parks.ny.gov Book link resolves to ForeUp | Mid-Hudson Valley region | Dutchess County | Source sheet verification: VERIFIED
Dogwood Knolls Golf Course,,Hopewell Junction,,Public,https://www.dogwoodknollsgc.com/,,,no,low,Pro shop (845) 226-7317 | Mid-Hudson Valley region | Dutchess County | Source sheet verification: NO_ONLINE
Dutcher Golf Course,,Pawling,,Municipal,https://dutchergolfcourse.com/,,,no,low,Pro shop (845) 855-9845 | Mid-Hudson Valley region | Dutchess County | Source sheet verification: NO_ONLINE
Fishkill Golf Course and Driving Range,,Fishkill,,Executive/Par-3,https://fishkillgolf.com/,,,no,low,Pro shop (845) 896-5220 | Mid-Hudson Valley region | Dutchess County | Source sheet verification: NO_ONLINE
Harlem Valley Golf Club,,Wingdale,,Public,https://harlemvalleygolfcourse.com/,,,no,low,Pro shop (845) 832-3200 | Mid-Hudson Valley region | Dutchess County | Source sheet verification: NO_ONLINE
James Baird State Park Golf Course,,Pleasant Valley,,Public,https://parks.ny.gov/visit/golf-courses/james-baird-state-park-golf-course,foreup,https://foreupsoftware.com/index.php/booking/19757/2440#/teetimes,yes,high,Pro shop (845) 473-9585 | 18 holes (Robert Trent Jones); NYS Parks daily-fee; parks.ny.gov Book link resolves to ForeUp | Mid-Hudson Valley region | Dutchess County | Source sheet verification: VERIFIED
McCann Memorial Golf Course,,Poughkeepsie,,Municipal,https://www.mccanngolfcourse.com/,clubprophet,https://mccann.cps.golf/onlineresweb/search-teetime,yes,high,Pro shop (845) 471-3917 | 18 holes; Town of Poughkeepsie municipal; own site Book link resolves to ClubProphet (mccann.cps.golf) | Mid-Hudson Valley region | Dutchess County | Source sheet verification: VERIFIED
Millbrook Golf and Tennis Club,,Millbrook,,Private,https://www.millbrookgt.com/,,,no,low,Pro shop (845) 677-3135 | Mid-Hudson Valley region | Dutchess County | Source sheet verification: Private
Quaker Hill Country Club,,Pawling,,Private,,,,no,low,Mid-Hudson Valley region | Dutchess County | Source sheet verification: Private
Red Hook Golf Club,,Red Hook,,Public,https://redhookgolfclub.com/,,,no,low,Pro shop (845) 758-8652 | Mid-Hudson Valley region | Dutchess County | Source sheet verification: NO_ONLINE
Silo Ridge Field Club,,Amenia,,Private,,,,no,low,Mid-Hudson Valley region | Dutchess County | Source sheet verification: Private
Southern Dutchess Country Club,,Beacon,,Private,https://www.southerndutchesscc.com/,,,no,low,Pro shop (845) 831-0762 | Mid-Hudson Valley region | Dutchess County | Source sheet verification: Private
The Links at Union Vale,,Lagrangeville,,Public,https://www.luvgolf.com/,teeitup,https://golf.teeitup.com/12540,yes,high,Pro shop (845) 223-1000 | 18 holes; public daily-fee; own site Book link resolves to TeeItUp (course 12540) | Mid-Hudson Valley region | Dutchess County | Source sheet verification: VERIFIED
Thomas Carvel Country Club,,Pine Plains,,Closed,,,,no,low,Mid-Hudson Valley region | Dutchess County | Source sheet verification: Closed
Trump National Golf Club Hudson Valley,,Hopewell Junction,,Private,https://www.trumpnationalhudsonvalley.com/,,,no,low,Mid-Hudson Valley region | Dutchess County | Source sheet verification: Private
Vassar Golf Course,,Poughkeepsie,,Public,http://vassargolfcourse.com/,,,no,low,Pro shop (845) 473-9838 | Mid-Hudson Valley region | Dutchess County | Source sheet verification: NO_ONLINE
Falkirk Estate and Country Club,,Central Valley,,Closed,,,,no,low,Pro shop (845) 928-6924 | Mid-Hudson Valley region | Orange County | Source sheet verification: Closed
Green Ridge Golf Club,,Johnson,,Public,https://www.greenridgegolfclub.com/,,,no,low,Pro shop (845) 355-1317 | Mid-Hudson Valley region | Orange County | Source sheet verification: NO_ONLINE
Hickory Hill Golf Course,,Warwick,,Municipal,https://www.orangecountygov.com/1476/Hickory-Hill-Golf-Course,chronogolf,https://www.chronogolf.com/club/hickory-hill-golf-course,yes,high,Pro shop (845) 988-9501 | 18 holes (Hal Purdy 1993); Orange County owned; Chronogolf page shows active Reserve-now booking | Mid-Hudson Valley region | Orange County | Source sheet verification: VERIFIED
Lake Osiris Country Club,,Walden,,Private,https://osiriscc.com/,,,no,low,Pro shop (845) 778-4653 | Mid-Hudson Valley region | Orange County | Source sheet verification: Private
Monroe Country Club,,Monroe,,Semi-Private,https://www.monroecountryclubny.com/,teeitup,https://monroe-country-club-2.book.teeitup.com/,yes,high,Pro shop (845) 783-9045 | 9 holes (William Flynn design 1924); semi-private; own-site public Book link goes to TeeItUp (separate member portal exists) | Mid-Hudson Valley region | Orange County | Source sheet verification: VERIFIED
Orange County Golf Club,,Middletown,,Semi-Private,,,,no,low,Pro shop (845) 343-1284 | Mid-Hudson Valley region | Orange County | Source sheet verification: NO_ONLINE
Powelton Club,,Newburgh,,Private,https://www.powelton.com/,,,no,low,Pro shop (845) 561-4481 | Mid-Hudson Valley region | Orange County | Source sheet verification: Private
Scenic Farms Golf Course,,Pine Island,,Executive/Par-3,https://scenicfarmsgolf.com/,,,no,low,Mid-Hudson Valley region | Orange County | Source sheet verification: NO_ONLINE
Scott's Corners Golf Course,,Montgomery,,Public,,,,no,low,Pro shop (845) 457-9141 | Mid-Hudson Valley region | Orange County | Source sheet verification: NO_ONLINE
Stony Ford Golf Course,,Montgomery,,Municipal,https://www.orangecountygov.com/1489/Stony-Ford-Golf-Course,chronogolf,https://www.chronogolf.com/club/stony-ford-golf-course,yes,high,Pro shop (845) 457-4949 | 18 holes (Hal Purdy); Orange County owned; Chronogolf page shows active Reserve-now booking; coords approximate | Mid-Hudson Valley region | Orange County | Source sheet verification: VERIFIED
Storm King Golf Club,,Cornwall,,Private,https://www.stormkinggolf.com/,,,no,low,Pro shop (845) 533-3250 | Mid-Hudson Valley region | Orange County | Source sheet verification: Private
Tamaqua Golf Course,,Westtown,,Public,,,,no,low,Pro shop (845) 726-3660 | Mid-Hudson Valley region | Orange County | Source sheet verification: NO_ONLINE
The Country Club at Otterkill,,Campbell Hall,,Private,https://www.otterkillgolf.com/,,,no,low,Pro shop (845) 427-2020 | Mid-Hudson Valley region | Orange County | Source sheet verification: Private
The Golf Club at Mansion Ridge,,Monroe,,Public,https://www.mansionridgegc.com/,golfnow,https://www.mansionridgegc.com/book-a-tee-time/,yes,high,Pro shop (845) 782-7888 | 18 holes; Jack Nicklaus Signature; Troon-managed public; own-site Book link routes to GolfNow (Golf Channel Solutions) | Mid-Hudson Valley region | Orange County | Source sheet verification: VERIFIED
The Lynx at River Bend Golf Club,,Port Jervis,,Public,https://lynxriverbendgolf.com/,chronogolf,https://www.chronogolf.com/club/the-lynx-at-river-bend-golf-club,yes,high,Pro shop (845) 858-4653 | 18 holes; public (former Port Jervis Country Club); Chronogolf page shows active Reserve-now booking; coords approximate to Port Jervis | Mid-Hudson Valley region | Orange County | Source sheet verification: VERIFIED
Town of Wallkill Golf Club,,Middletown,,Municipal,https://www.townofwallkillgolfclub.com/,teeitup,https://town-of-wallkill-golf-club.book.teeitup.golf/,yes,high,Pro shop (845) 361-1022 | 18 holes; Town of Wallkill owned; Indigo/Troon-managed; followed own-site Book link to TeeItUp | Mid-Hudson Valley region | Orange County | Source sheet verification: VERIFIED
Tuxedo Club,,Tuxedo Park,,Private,,,,no,low,Mid-Hudson Valley region | Orange County | Source sheet verification: Private
Warwick Valley Country Club,,Warwick,,Private,https://www.warwickvalleycc.org/,,,no,low,Pro shop (845) 986-9609 | Mid-Hudson Valley region | Orange County | Source sheet verification: Private
West Hills Country Club,,Middletown,,Private,https://www.westhillscountryclub.com/,,,no,low,Pro shop (845) 341-1899 | Mid-Hudson Valley region | Orange County | Source sheet verification: Private
West Point Golf Course,,West Point,,Public,https://westpoint.armymwr.com/programs/west-point-golf-course,other:webtrac,https://webtrac.mwr.army.mil/webtrac103/wbwsc/westpointrectrac.wsc/wbsearch.html,yes,high,18 holes; US Army MWR course; open to public 8 days out (military priority); books via RecTrac/WebTrac and GolfNow app; coords approximate | Mid-Hudson Valley region | Orange County | Source sheet verification: VERIFIED
Winding Hills Golf Club,,Montgomery,,Executive/Par-3,https://windinghillsgc.com/,chronogolf,https://www.chronogolf.com/club/winding-hills-golf-club,yes,high,Pro shop (845) 457-3187 | 18-hole executive (par 57); public; Chronogolf page shows active Reserve-now booking | Mid-Hudson Valley region | Orange County | Source sheet verification: VERIFIED
Grossinger Country Club,,Liberty,,Closed,,,,no,low,Mid-Hudson Valley region | Sullivan County | Source sheet verification: Closed
Lochmor Golf Course,,Loch Sheldrake,,Municipal,https://www.fallsburgny.gov/233/Lochmor-Golf-Course,other:eagleclubsystems,https://player.eagleclubsystems.online/#/tee-slot?dbname=tbloch20220415,yes,high,Pro shop (845) 434-1257 | 18 holes; Town of Fallsburg municipal; booking via tarrybrae.com platform not machine-readable; GolfNow facility 6042 active; coords approx — Town of Fallsburg municipal; official Make Tee Time Online buttons route to tarrybrae.com embedded engine not machine-readable (robots-blocked); GolfNow facility 6042 reseller — Shares the Eagle Club Systems tee sheet with Tarry Brae (dbname tbloch); course selectable in engine | Mid-Hudson Valley region | Sullivan County | Source sheet verification: VERIFIED
Roscoe Mountain Club,,Roscoe,,Resort,https://www.roscoemountainclub.com/,teeitup,https://roscoe-mountain-club.book.teeitup.com/,yes,high,"Pro shop (607) 498-5000 | 18 holes par 71; resort/public (former Tennanah Lake Golf and Tennis Club, shares GolfNow facility 5925); own site Book link resolves to TeeItUp | Mid-Hudson Valley region | Sullivan County | Source sheet verification: VERIFIED"
Sullivan County Golf and Country Club,,Liberty,,Semi-Private,https://www.sullivancountygolf.com/,,,no,low,Pro shop (845) 292-9584 | Mid-Hudson Valley region | Sullivan County | Source sheet verification: NO_ONLINE
Swan Lake Golf and Country Club,,Swan Lake,,Public,https://www.swanlakegolfcc.com/,,,no,low,Pro shop (845) 292-0323 | Mid-Hudson Valley region | Sullivan County | Source sheet verification: NO_ONLINE
Tarry Brae Golf Course,,South Fallsburg,,Municipal,https://www.fallsburgny.gov/226/Tarry-Brae-Golf-Course,other:eagleclubsystems,https://player.eagleclubsystems.online/#/tee-slot?dbname=tbloch20220415,yes,high,Pro shop (845) 434-2620 | 18 holes; Town of Fallsburg municipal; town promotes online reservations via tarrybrae.com but platform not machine-readable; GolfNow facility 6041 active; coords approx — Town of Fallsburg municipal; official Make Tee Time Online buttons route to tarrybrae.com which embeds a JS engine not machine-readable (robots-blocked); GolfNow facility 6041 reseller — Town of Fallsburg site links to Eagle Club Systems tee sheet (Tarry Brae/Lochmor); live tee times confirmed | Mid-Hudson Valley region | Sullivan County | Source sheet verification: VERIFIED
The Monster Golf Club,,Kiamesha Lake,,Resort,https://rwcatskills.com/monster-golf-club/,ezlinks,https://monster.ezlinksgolf.com/index.html#/search,yes,high,Pro shop (833) 586-9358 | 18 holes (Rees Jones redesign of former Concord Monster); Troon-managed at Resorts World Catskills; own site Book link resolves to EZLinks; coords approx | Mid-Hudson Valley region | Sullivan County | Source sheet verification: VERIFIED
Twin Village Golf Course,,Roscoe,,Municipal,https://www.townofrocklandny.com/twin-village-golf-course/,,,no,low,Pro shop (607) 498-5829 | Mid-Hudson Valley region | Sullivan County | Source sheet verification: NO_ONLINE
Villa Roma Resort Golf Course,,Callicoon,,Resort,https://villaroma.com/golf/,other:eagleclubsystems,https://player.eagleclubsystems.online/#/tee-slot?dbname=villaroma20240301,yes,high,Pro shop (845) 237-5820 | 18 holes par 72; resort course open to public; own site Book link resolves to Eagle Club Systems; coords approx | Mid-Hudson Valley region | Sullivan County | Source sheet verification: VERIFIED
Alapaha Golf Links,,Kingston,,Executive/Par-3,,,,no,low,Mid-Hudson Valley region | Ulster County | Source sheet verification: NO_ONLINE
Apple Greens Golf Course,,Highland,,Public,https://applegreens.com/,teesnap,https://applegreens.teesnap.net/,yes,high,Pro shop (845) 883-5500 | 27 holes; public daily-fee; own site Book link resolves to Teesnap | Mid-Hudson Valley region | Ulster County | Source sheet verification: VERIFIED
Fallsview Golf Course at Honor's Haven,,Ellenville,,Closed,,,,no,low,Mid-Hudson Valley region | Ulster County | Source sheet verification: Closed
Green Acres Golf Club,,Kingston,,Public,https://greenacresgolfclub.com/,,,no,low,Pro shop (845) 331-2283 | Mid-Hudson Valley region | Ulster County | Source sheet verification: NO_ONLINE
Inness,,Accord,,Resort,https://inness.co/golf,,,no,low,Pro shop (845) 377-0030 | Mid-Hudson Valley region | Ulster County | Source sheet verification: NO_ONLINE
Mohonk Mountain House Golf Course,,New Paltz,,Resort,https://www.mohonk.com/recreation-activities/golf/,other:native,https://www.mohonk.com/experience-passes/golf-pass/,yes,high,"Pro shop (845) 255-1000 | 9 holes (historic 1897); resort course for guests, members and golf day-pass holders; booked via Mohonk site, not a third-party tee-sheet | Mid-Hudson Valley region | Ulster County | Source sheet verification: VERIFIED"
New Paltz Golf Course,,New Paltz,,Public,https://www.newpaltzgolf.com/,teesnap,https://newpaltzgolf.teesnap.net/,yes,high,9 holes; public daily-fee; own site Book link resolves to Teesnap | Mid-Hudson Valley region | Ulster County | Source sheet verification: VERIFIED
Shawangunk Golf Course,,Ellenville,,Municipal,https://www.villageofellenville.com/parks-recreation/shawagunk-golf-course-stoeckeler-memorial-park,,,no,low,Pro shop (845) 210-4188 | Mid-Hudson Valley region | Ulster County | Source sheet verification: NO_ONLINE
Stone Dock Golf Club,,High Falls,,Public,https://stonedockgolfcourse.com/,other:calendar,https://calendly.com/stonedock/teetimes,yes,high,Pro shop (845) 687-7107 | 9 holes plus cafe; public; own site books tee times via Calendly or phone; coords approx | Mid-Hudson Valley region | Ulster County | Source sheet verification: VERIFIED
The Lazy Swan Golf and Country Club,,Saugerties,,Public,https://theswancountryclub.com/,chronogolf,https://www.chronogolf.com/club/the-swan-reserve,yes,high,Pro shop (845) 247-0075 | 18 holes; public (aka The Swan Country Club); own site Book link resolves to Chronogolf (the-swan-reserve); also on GolfNow facility 11821 | Mid-Hudson Valley region | Ulster County | Source sheet verification: VERIFIED
The Twaalfskill Club,,Kingston,,Private,https://www.twaalfskillclub.org/,,,no,low,Mid-Hudson Valley region | Ulster County | Source sheet verification: Private
Turtle Creek Golf Course,,Wallkill,,Public,https://turtlecreekgolf.net/,teesnap,https://turtlecreekgolf.teesnap.net/,yes,high,"9 holes (at Garden Cathay, Plattekill/Wallkill); public; own site Book link resolves to Teesnap; coords approx | Mid-Hudson Valley region | Ulster County | Source sheet verification: VERIFIED"
Wiltwyck Golf Club,,Kingston,,Semi-Private,https://wiltwyck.org/,clubcaddie,https://wiltwyck.org/public-play-information/,yes,high,"Pro shop (845) 331-7878 | 18 holes; semi-private (public play Mon-Thu anytime, Fri-Sun after 3pm); own site public booking uses Club Caddie; coords approx | Mid-Hudson Valley region | Ulster County | Source sheet verification: VERIFIED"
Albany Country Club,,Voorheesville,,Private,,,,no,low,Capital Region region | Albany County | Source sheet verification: Private
Capital Hills at Albany,,Albany,,Municipal,https://albanyny.gov/,chronogolf,https://www.chronogolf.com/club/capital-hills-at-albany,yes,high,Pro shop https://albanyny.gov/ | 18-hole; City of Albany owned/operated (formerly Albany Muni); official site and booking engine not reachable in sandbox — City of Albany muni; own booking page caphills.com/bookteetimes; also on GolfNow facility 7295; own domain unreachable in sandbox; chronogolf private_api blocked so confirmed via Chronogolf bookable club page | Capital Region region | Albany County | Source sheet verification: VERIFIED
Colonial Acres Golf Course,,Glenmont,,Closed,,,,no,low,Capital Region region | Albany County | Source sheet verification: Closed
Colonie Country Club,,Voorheesville,,Private,,,,no,low,Capital Region region | Albany County | Source sheet verification: Private
Hiawatha Trails Golf Course,,Guilderland,,Closed,,,,no,low,"Capital Region region | Albany County | Source sheet verification: NO_ONLINE | PERMANENTLY CLOSED (verified 2026-08-19): the Altamont Enterprise reported the closure in Feb 2018 pending a development deal, and in Jan 2024 reported luxury senior housing built on ~43.8 acres at 6025/6051 State Farm Rd — 6051 is the address directories carry for this course. Yelp flags it closed. The land is housing."
Mill Road Acres Golf Course,,Latham,,Executive/Par-3,https://www.millroadacres.com/,foreup,https://foreupsoftware.com/index.php/booking/21761/8798#/teetimes,yes,high,Pro shop (518) 785-4653 | 18-hole public executive course and driving range; family owned; followed own-site Book link to ForeUp; coords approx | Capital Region region | Albany County | Source sheet verification: VERIFIED
Normanside Country Club,,Delmar,,Private,,,,no,low,Capital Region region | Albany County | Source sheet verification: Private
Orchard Creek Golf Club,,Altamont,,Public,https://www.orchardcreek.com/,foreup,https://foreupsoftware.com/index.php/booking/19530/1791#teetimes,yes,high,Pro shop (518) 861-5000 | 18-hole public daily-fee; followed own-site Book link to ForeUp; 6700 Dunnsville Rd; coords approx | Capital Region region | Albany County | Source sheet verification: VERIFIED
Pinehaven Country Club,,Guilderland,,Semi-Private,https://www.pinehavencc.com/,,,no,low,Pro shop (518) 456-7111 | Capital Region region | Albany County | Source sheet verification: NO_ONLINE
Schuyler Meadows Club,,Loudonville,,Private,,,,no,low,Capital Region region | Albany County | Source sheet verification: Private
Shaker Ridge Country Club,,Loudonville,,Private,,,,no,low,Capital Region region | Albany County | Source sheet verification: Private
Town of Colonie Golf Course,,Colonie,,Public,,clubprophet,https://colonie.cps.golf/,yes,high,27 holes (18 regulation + 9 executive); Town of Colonie owned; 418 Consaul Rd (Schenectady mailing 12304 but Albany County per Census); booking engine not resolved — Town official Book-a-Tee-Time page points to colonie.cps.golf (ClubProphet cps.golf); course also has a Chronogolf listing but official engine is cps.golf | Capital Region region | Albany County | Source sheet verification: VERIFIED
Van Schaick Island Country Club,,Cohoes,,Semi-Private,vsicc.net,,,no,low,Pro shop (518) 237-0145 | Capital Region region | Albany County | Source sheet verification: Private
Western Turnpike Golf Course,,Guilderland,,Municipal,https://www.westernturnpike.com/,chronogolf,https://www.chronogolf.com/club/western-turnpike-golf-club,yes,high,Pro shop (518) 456-0786 | 27 holes (Blue/White/Red nines); Town of Guilderland owned since 2002; site states online booking exists but engine not resolved (not on Chronogolf); 2350 Western Ave — Town of Guilderland owned; site is Lightspeed/Chronogolf template and states book online or by phone; also mirrored on GolfNow facility 8131 | Capital Region region | Albany County | Source sheet verification: VERIFIED
Wolferts Roost Country Club,,Albany,,Private,,,,no,low,Capital Region region | Albany County | Source sheet verification: Private
Copake Country Club,,Craryville,,Public,https://www.copakecountryclub.com/,teeitup,https://copake-country-club.book.teeitup.com/,yes,high,18 holes; live TeeItUp booking subdomain; also branded The Greens at Copake; address 44 Golf Course Rd verified | Capital Region region | Columbia County | Source sheet verification: VERIFIED
Undermountain Golf Course,,Copake,,Public,https://undermountaingolf.com/,foreup,https://foreupsoftware.com/index.php/booking/21249/7414#teetimes,yes,high,Pro shop (518) 329-4444 | 9-hole executive family-owned daily-fee; own-site Book link resolves to ForeUp | Capital Region region | Columbia County | Source sheet verification: VERIFIED
Winding Brook Country Club,,Valatie,,Semi-Private,https://windingbrookcountryclub.com/,,,no,low,Pro shop (518) 758-9117 | Capital Region region | Columbia County | Source sheet verification: NO_ONLINE
Blackhead Mountain Lodge & Country Club,,Round Top,,Semi-Private,https://www.blackheadmountain.com/,,,no,low,Capital Region region | Greene County | Source sheet verification: UNVERIFIED
Christman's Windham House - Mountain Course,,Windham,,Resort,https://www.windhamhouse.com/,,,no,low,Pro shop (518) 734-6990 | Capital Region region | Greene County | Source sheet verification: NO_ONLINE
