state,slug,lat,lng
NY,the-links-at-hiawatha-landing,42.093775,-76.166872
NY,the-links-at-shirley,40.8345,-72.8855
NY,the-links-at-union-vale,41.6767,-73.7277
NY,the-links-at-woodcliff,43.043279,-77.456644
NY,the-lynx-at-river-bend-golf-club,41.377,-74.67
NY,the-monster-golf-club,41.651,-74.688
NY,the-muttontown-club,40.8387,-73.5506
NY,the-sagamore-golf-club,43.5573,-73.6446
NY,the-seawane-club,40.6301,-73.6829
NY,the-sedgewood-club,41.437,-73.717
NY,the-twaalfskill-club,41.91,-74.01
NY,the-woodcrest-club,40.83,-73.4997
NY,the-woodmere-club,40.6253,-73.713
NY,the-woods-at-cherry-creek,40.9584,-72.6804
NY,thendara-golf-club,43.7055,-74.984
NY,thomas-carvel-country-club,41.965,-73.665
NY,thousand-islands-country-club-lake-course,44.305,-76.005
NY,thousand-islands-country-club-old-course,44.308,-76.008
NY,ticonderoga-golf-course,43.834,-73.4622
NY,timber-banks-golf-club,43.165069,-76.270697
NY,timber-point-golf-course,40.7175,-73.156
NY,tioga-country-club,42.033431,-76.441858
NY,top-of-the-world-golf-resort,43.4374,-73.672
NY,town-of-colonie-golf-course,42.766023,-73.869679
NY,town-of-oyster-bay-golf-course,40.8369,-73.4835
NY,town-of-wallkill-golf-club,41.5013,-74.4089
NY,traditions-at-the-glen,42.1267,-75.9856
NY,transit-valley-country-club,43.011576,-78.697017
NY,trumansburg-golf-club,42.537248,-76.668545
NY,trump-national-golf-club-hudson-valley,41.5734,-73.7581
NY,trump-national-golf-club-westchester,41.144605,-73.83651
NY,tupper-lake-golf-club,44.1803,-74.4742
NY,turkey-run-golf-course,42.56,-78.4
NY,turning-stone-resort-atunyote,43.1131,-75.5946
NY,turning-stone-resort-kaluhyat,43.1131,-75.5946
NY,turning-stone-resort-pleasant-knolls,43.1131,-75.5946
NY,turning-stone-resort-sandstone-hollow,43.1131,-75.5946
NY,turning-stone-resort-shenendoah,43.1131,-75.5946
NY,turtle-creek-golf-course,41.63,-74.08
NY,tuscarora-golf-club,43.013356,-76.310592
NY,tuxedo-club,41.196,-74.208
NY,twin-hickory-golf-club,42.3201,-77.6332
NY,twin-hickory-golf-course,42.36,-78.1
NY,twin-ponds-golf-country-club,43.1108,-75.2859
NY,twin-village-golf-course,41.9457,-74.9126
NY,undermountain-golf-course,42.058,-73.5141
NY,vails-grove-golf-course,41.3683,-73.5777
NY,valley-view-golf-course,43.0812,-75.2374
NY,van-cortlandt-golf-course,40.8863,-73.899
NY,van-patten-golf-club,42.857,-73.825
NY,van-schaick-island-country-club,42.770309,-73.687402
NY,vassar-golf-course,41.6897,-73.8995
NY,vesper-hills-golf-club,42.840933,-76.213354
NY,vestal-hills-country-club,42.0498,-75.9391
NY,victor-hills-golf-club-east-course,42.9645,-77.393
NY,victor-hills-golf-club-executive-course,42.964525,-77.394927
NY,victor-hills-golf-club-north-course,42.964525,-77.394927
NY,victor-hills-golf-club-south-course,42.964525,-77.394927
NY,villa-roma-resort-golf-course,41.776,-74.954
NY,village-club-of-sands-point,40.859,-73.7079
NY,waccabuc-country-club,41.292186,-73.583017
NY,walden-oaks-country-club,42.571223,-76.208087
NY,wanakah-country-club,42.76163,-78.880104
NY,warsaw-country-club,42.745,-78.14
NY,warwick-valley-country-club,41.2503,-74.3612
NY,watertown-golf-club,43.9575,-75.9141
NY,watkins-glen-golf-course,42.399416,-76.889928
NY,wayne-hills-country-club,43.09005,-76.940983
NY,webster-golf-club-east-course,43.24556,-77.400549
NY,webster-golf-club-west-course,43.24556,-77.400549
NY,wellesley-island-state-park-golf-course,44.2869,-76.0143
NY,wellsville-country-club,42.122,-77.948
NY,west-hill-golf-course,43.035754,-76.34072
NY,west-hills-country-club,41.4333,-74.3755
NY,west-point-golf-course,41.3906,-73.9556
NY,westchester-country-club-south-course,40.998777,-73.698591
NY,westchester-country-club-west-course,40.998777,-73.698591
NY,westchester-hills-golf-club,41.011231,-73.741769
NY,western-turnpike-golf-course,42.705464,-73.914507
NY,westhampton-country-club,40.8064,-72.6462
NY,westport-country-club,44.181,-73.438
NY,westwood-country-club,42.963,-78.752
NY,wheatley-hills-golf-club,40.7589,-73.6324
NY,whippoorwill-club,41.136754,-73.732147
NY,white-birch-golf-course,43.323,-78.389
NY,whiteface-club-resort-golf-course,44.3113,-74.0034
NY,wild-wood-country-club,43.005,-77.665
NY,willow-ridge-country-club,40.985,-73.717
NY,willowbrook-golf-course,43.208992,-78.677579
NY,willowcreek-golf-club,42.133425,-76.942434
NY,willows-course-at-willowcreek-golf-club,42.133425,-76.942434
NY,wiltwyck-golf-club,41.965,-74.005
NY,windham-country-club,42.3038,-74.2371
NY,winding-brook-country-club,42.3999,-73.6638
NY,winding-hills-golf-club,41.5276,-74.2721
NY,wing-hollow-country-club,42.067,-78.173
NY,winged-foot-golf-club-east-course,40.954017,-73.751965
NY,winged-foot-golf-club-west-course,40.954017,-73.751965
NY,winged-pheasant-golf-links,42.962429,-77.262464
NY,wolferts-roost-country-club,42.67918,-73.743238
NY,woodgate-pines-golf-club,43.4883,-75.2922
NY,woodhaven-golf-course,42.4778,-75.1088
NY,woodlynn-hills-golf-course,42.601,-77.9417
NY,woods-valley-golf-club,43.3357,-75.3668
NY,woodside-club,40.8262,-73.5021
NY,wykagyl-country-club,40.943034,-73.794754
NY,yahnundasis-golf-club,43.0776,-75.3109
NJ,darlington-golf-course,41.055693,-74.183672
NJ,orchard-hills-golf-course,40.953356,-74.094055
NJ,overpeck-golf-course,40.8886,-74.0204
NJ,rockleigh-golf-course-red-white,41.013,-73.937
NJ,rockleigh-golf-course-blue,41.013,-73.937
NJ,soldier-hill-golf-course,40.959,-74.0405
NJ,valley-brook-golf-course,40.9893,-73.996993
NJ,emerson-golf-club,40.971982,-74.023083
NJ,old-tappan-golf-course,41.023482,-73.977668
NJ,river-vale-country-club,41.024741,-74.009433
NJ,apple-ridge-country-club,41.08,-74.148
NJ,high-mountain-golf-club,41.006,-74.209
NJ,ridgewood-country-club-east,40.948486,-74.069436
NJ,ridgewood-country-club-west,40.948486,-74.069436
NJ,ridgewood-country-club-center,40.948486,-74.069436
NJ,alpine-country-club,40.9575,-73.947
NJ,arcola-country-club,40.940402,-74.092469
NJ,hackensack-golf-club,40.96,-74.034
NJ,white-beeches-golf-country-club,40.9585,-73.9895
NJ,knickerbocker-country-club,40.926,-73.953
NJ,montammy-golf-club,40.9515,-73.9235
NJ,tamcrest-country-club,40.944,-73.953
NJ,edgewood-country-club,41.011282,-74.010062
NJ,ramsey-golf-country-club,41.050451,-74.133075
NJ,skyway-golf-course,40.732703,-74.09026
NJ,preakness-valley-golf-course-east,40.9235,-74.2205
NJ,preakness-valley-golf-course-west,40.9235,-74.2205
NJ,north-jersey-country-club,40.9545,-74.215656
NJ,preakness-hills-country-club,40.94956,-74.232804
NJ,upper-montclair-country-club-east,40.848641,-74.176995
NJ,upper-montclair-country-club-west,40.848641,-74.176995
NJ,upper-montclair-country-club-south,40.848641,-74.176995
NJ,packanack-golf-club,40.942,-74.25
NJ,francis-a-byrne-golf-course,40.7914,-74.2706
NJ,hendricks-field-golf-course,40.8154,-74.1622
NJ,weequahic-golf-course,40.713,-74.2005
NJ,rock-spring-golf-club,40.768,-74.2639
NJ,east-orange-golf-course,40.7531,-74.3418
NJ,montclair-golf-club,40.8118,-74.2453
NJ,essex-county-country-club,40.802,-74.257
NJ,essex-fells-country-club,40.8188,-74.2787
NJ,crestmont-country-club,40.8125,-74.2677
NJ,mountain-ridge-country-club,40.86,-74.287
NJ,glen-ridge-country-club,40.8257,-74.1953
NJ,cedar-hill-country-club,40.777,-74.321
NJ,green-brook-country-club,40.8714,-74.2735
NJ,maplewood-country-club,40.7287,-74.2751
NJ,galloping-hill-golf-course,40.6803,-74.2786
NJ,ash-brook-golf-course,40.6115,-74.3734
NJ,ash-brook-pitch-and-putt,40.6115,-74.3734
NJ,oak-ridge-golf-course,40.6058,-74.3443
NJ,baltusrol-golf-club-lower-course,40.706,-74.3266
NJ,baltusrol-golf-club-upper-course,40.706,-74.3266
NJ,canoe-brook-country-club-north-course,40.7355,-74.3568
NJ,canoe-brook-country-club-south-course,40.7355,-74.3568
NJ,echo-lake-country-club,40.664,-74.345
NJ,suburban-golf-club,40.6935,-74.2579
NJ,shackamaxon-country-club,40.6307,-74.3517
NJ,scotch-hills-country-club,40.6592,-74.3773
NJ,hyatt-hills-golf-complex,40.6215,-74.313
NJ,berkshire-valley-golf-course,41.0117,-74.5084
NJ,flanders-valley-golf-course-red-gold-course,40.8294,-74.6929
NJ,flanders-valley-golf-course-white-blue-course,40.8294,-74.6929
NJ,pinch-brook-golf-course,40.7911,-74.3885
NJ,sunset-valley-golf-course,40.9625,-74.3239
NJ,knoll-west-golf-club,40.907,-74.396
NJ,knoll-east-country-club,40.907,-74.396
NJ,morris-county-golf-club,40.7831,-74.4398
NJ,roxiticus-golf-club,40.7476,-74.6058
NJ,mendham-golf-and-tennis-club,40.779,-74.601
NJ,rockaway-river-country-club,40.8943,-74.4625
NJ,brooklake-country-club,40.7696,-74.3745
NJ,fairmount-country-club,40.7346,-74.4192
NJ,spring-brook-country-club,40.7752,-74.4826
NJ,madison-golf-club,40.7498,-74.4259
NJ,ballyowen-golf-club,41.14416,-74.58088
NJ,wild-turkey-golf-club,41.152,-74.575
NJ,crystal-springs-golf-club,41.17,-74.535
NJ,black-bear-golf-club,41.1,-74.601
NJ,cascades-golf-course,41.148,-74.578
NJ,minerals-golf-club,41.18421,-74.51915
NJ,great-gorge-golf-club,41.196,-74.52
NJ,farmstead-golf-country-club,41.05313,-74.70949
NJ,wallkill-golf-club,41.11129,-74.59186
NJ,high-point-golf-club,41.30479,-74.7562
NJ,lake-mohawk-golf-club,41.03286,-74.64215
NJ,newton-country-club,41.056,-74.76
NJ,the-architects-golf-club,40.7091,-75.15144
NJ,hawk-pointe-golf-club,40.73824,-74.96845
NJ,apple-mountain-golf-country-club,40.808,-75.02
NJ,panther-valley-golf-country-club,40.905,-74.812
NJ,harkers-hollow-golf-club,40.735,-75.14
NJ,heron-glen-golf-course,40.46699,-74.86029
NJ,beaver-brook-country-club,40.6324,-74.89218
NJ,high-bridge-hills-golf-club,40.67192,-74.90631
NJ,copper-hill-country-club,40.46799,-74.86657
NJ,stanton-ridge-golf-country-club,40.606,-74.778
NJ,the-ridge-at-back-brook,40.45677,-74.82146
NJ,neshanic-valley-golf-course,40.53196,-74.72198
NJ,neshanic-valley-academy-course,40.53196,-74.72198
NJ,warrenbrook-golf-course,40.61198,-74.49198
NJ,quail-brook-golf-course,40.51273,-74.51411
NJ,spooky-brook-golf-course,40.50998,-74.57044
NJ,green-knoll-golf-course,40.59498,-74.63533
NJ,green-knoll-pitch-and-putt,40.59498,-74.63533
NJ,royce-brook-golf-club,40.50757,-74.60469
NJ,bunker-hill-golf-course,40.43437,-74.58156
NJ,basking-ridge-country-club,40.71928,-74.53869
NJ,fox-hollow-golf-club,40.567,-74.702
NJ,fiddler-s-elbow-country-club-river-course,40.63891,-74.71398
NJ,fiddler-s-elbow-country-club-forest-course,40.63891,-74.71398
NJ,fiddler-s-elbow-country-club-meadow-course,40.63891,-74.71398
NJ,somerset-hills-country-club,40.72577,-74.584
NJ,raritan-valley-country-club,40.57407,-74.66405
NJ,trump-national-golf-club-bedminster-old-course,40.685,-74.657
NJ,trump-national-golf-club-bedminster-new-course,40.685,-74.657
NJ,hamilton-farm-golf-club-highlands-course,40.71939,-74.67418
NJ,hamilton-farm-golf-club-hickory-course,40.71939,-74.67418
NJ,bedens-brook-club,40.39016,-74.72712
NJ,tamarack-golf-course-east,40.426344,-74.444611
NJ,tamarack-golf-course-west,40.426344,-74.444611
NJ,the-meadows-golf-course,40.334,-74.585
NJ,raritan-landing-golf-course,40.544653,-74.510926
NJ,rutgers-university-golf-course,40.520956,-74.473731
NJ,glenwood-country-club,40.415,-74.33
NJ,forsgate-country-club-banks-course,40.342117,-74.45517
NJ,forsgate-country-club-palmer-course,40.342117,-74.45517
NJ,colonia-country-club,40.59116,-74.302973
NJ,metuchen-golf-and-country-club,40.556,-74.362
NJ,plainfield-country-club,40.5937,-74.393455
NJ,plainfield-west-nine,40.596,-74.399
NJ,rossmoor-golf-course,40.323,-74.429
NJ,mercer-oaks-golf-course-east,40.282172,-74.65132
NJ,mercer-oaks-golf-course-west,40.282172,-74.65132
NJ,mountain-view-golf-course,40.280346,-74.83357
NJ,princeton-country-club,40.309048,-74.670744
NJ,hopewell-valley-golf-and-country-club,40.372805,-74.784298
NJ,cranbury-golf-club,40.27914,-74.590324
NJ,miry-run-country-club,40.214957,-74.600047
NJ,stony-brook-golf-course,40.372204,-74.786452
NJ,springdale-golf-club,40.344,-74.669
NJ,trenton-country-club,40.24822,-74.811782
NJ,greenacres-country-club,40.282591,-74.731628
NJ,charleston-springs-golf-course-north,40.225728,-74.362669
NJ,charleston-springs-golf-course-south,40.225728,-74.362669
NJ,hominy-hill-golf-course,40.273125,-74.196257
NJ,howell-park-golf-course,40.188925,-74.17845
NJ,shark-river-golf-course,40.206305,-74.057713
NJ,pine-brook-golf-course,40.286,-74.336
NJ,bel-aire-golf-course,40.150731,-74.090334
NJ,old-bridge-golf-club,40.41737,-74.271661
NJ,knob-hill-golf-club,40.271,-74.337
NJ,spring-meadow-golf-course,40.155727,-74.11627
NJ,gambler-ridge-golf-club,40.135967,-74.513432
NJ,suneagles-golf-club,40.31,-74.04
NJ,old-orchard-country-club,40.300097,-74.034113
NJ,pebble-creek-golf-club,40.275,-74.167
NJ,cruz-farm-golf-club,40.189363,-74.154761
NJ,twin-brook-golf-center,40.225524,-74.086355
NJ,battleground-country-club,40.288,-74.353
NJ,navesink-country-club,40.396,-73.994
NJ,rumson-country-club,40.352952,-74.017308
NJ,deal-golf-and-country-club,40.245684,-73.992805
NJ,hollywood-golf-club,40.24,-74.003
NJ,manasquan-river-golf-club,40.116,-74.056
NJ,jumping-brook-country-club,40.219509,-74.08596
NJ,beacon-hill-country-club,40.411172,-74.048922
NJ,eagle-oaks-golf-and-country-club,40.216684,-74.150045
NJ,bella-vista-country-club,40.302422,-74.253603
NJ,due-process-stable-golf-club,40.284,-74.185
NJ,bey-lea-golf-course,39.988086,-74.185292
NJ,cedar-creek-golf-course,39.9044,-74.1698
NJ,ocean-county-golf-course-at-forge-pond,40.070807,-74.149327
NJ,ocean-county-golf-course-at-atlantis,39.578343,-74.354738
NJ,eagle-ridge-golf-club,40.066266,-74.242198
NJ,lakewood-country-club,40.110968,-74.2483
NJ,ocean-acres-country-club,39.737167,-74.268094
NJ,pine-barrens-golf-club,40.055462,-74.281991
NJ,sea-oaks-golf-club,39.624402,-74.335181
NJ,woodlake-golf-and-country-club,40.080306,-74.181203
NJ,metedeconk-national-golf-club,40.156669,-74.346079
NJ,westlake-golf-and-country-club,40.09803,-74.286591
NJ,toms-river-country-club,39.952523,-74.179128
NJ,rancocas-golf-club,40.012909,-74.89563
NJ,willow-brook-country-club,40.001485,-74.939855
NJ,ramblewood-country-club,39.9214,-74.937699
NJ,golden-pheasant-golf-club,39.9636,-74.7887
NJ,deerwood-country-club,40.0058,-74.8095
NJ,indian-spring-golf-course,39.876286,-74.88899
NJ,hanover-country-club,40.084007,-74.565912
NJ,fountain-green-golf-course,40.023,-74.612
NJ,olde-york-country-club,40.074,-74.7175
NJ,burlington-country-club,40.0055,-74.8035
NJ,little-mill-country-club,39.828693,-74.876117
NJ,laurel-creek-country-club,39.994703,-74.876386
NJ,moorestown-field-club,39.973224,-74.947107
NJ,riverton-country-club,39.99543,-75.00334
NJ,medford-village-country-club,39.880553,-74.826094
NJ,medford-lakes-country-club,39.8555,-74.8025
NJ,pennsauken-country-club,39.959153,-75.025421
NJ,freeway-golf-course,39.753887,-75.028688
NJ,valleybrook-golf-club,39.820304,-75.053164
NJ,pinelands-golf-club,39.630867,-74.862932
NJ,kresson-golf-club,39.8447,-74.9435
NJ,trump-national-golf-club-philadelphia,39.788916,-74.996013
NJ,pine-valley-golf-club,39.802853,-74.988188
NJ,pine-valley-short-course,39.802853,-74.988188
NJ,tavistock-country-club,39.87952,-75.033124
NJ,woodcrest-country-club,39.860295,-74.986946
NJ,merchantville-country-club,39.943207,-75.042845
NJ,echelon-golf-club,39.848,-74.956
NJ,seaview-bay-course,39.449583,-74.471651
NJ,seaview-pines-course,39.449583,-74.471651
NJ,twisted-dune-golf-club,39.375715,-74.627981
NJ,harbor-pines-golf-club,39.349581,-74.616733
NJ,mccullough-s-emerald-golf-links,39.355265,-74.612697
NJ,blue-heron-pines-golf-club,39.486153,-74.604082
NJ,atlantic-city-country-club,39.3672,-74.5486
NJ,mays-landing-golf-club,39.436231,-74.627746
NJ,hamilton-trails-golf-club,39.412622,-74.670894
NJ,ballamor-golf-club,39.399,-74.639
NJ,galloway-national-golf-club,39.458928,-74.464025
NJ,hidden-creek-golf-club,39.389721,-74.682439
NJ,greate-bay-country-club,39.337,-74.617
NJ,linwood-country-club,39.355473,-74.562531
NJ,buena-vista-country-club,39.510516,-74.890924
NJ,pomona-golf-course,39.518748,-74.546336
NJ,victor-s-par-3-golf-course,39.463988,-74.79558
NJ,latona-golf-country-club,39.495997,-74.924998
NJ,vineyard-national-at-renault,39.539279,-74.612675
NJ,the-links-at-brigantine-beach,39.420559,-74.372708
NJ,cape-may-national-golf-club,38.987848,-74.901328
NJ,avalon-golf-club,39.146,-74.762
NJ,sand-barrens-golf-club-north-course,39.1555,-74.7555
NJ,sand-barrens-golf-club-south-course,39.1555,-74.7555
NJ,sand-barrens-golf-club-west-course,39.1555,-74.7555
NJ,shore-gate-golf-club,39.177348,-74.734724
NJ,ocean-city-golf-course,39.262809,-74.604329
NJ,the-pines-at-clermont,39.187,-74.827
NJ,big-little-9,39.071351,-74.824915
NJ,cape-may-par-3,39.021056,-74.899221
NJ,stone-harbor-golf-club,39.093,-74.787
NJ,wildwood-golf-country-club,39.054738,-74.840239
NJ,ponderlodge-golf-club,39.006129,-74.940809
NJ,cohanzick-country-club,39.39371,-75.222239
NJ,eastlyn-golf-course,39.460787,-74.95205
NJ,pitman-golf-course,39.741023,-75.158181
NJ,washington-township-municipal-golf-course,39.745,-75.09
NJ,riverwinds-golf-club,39.857616,-75.207116
NJ,scotland-run-golf-club,39.699525,-75.051853
NJ,beckett-golf-club,39.715581,-75.326678
NJ,maple-ridge-golf-club,39.774958,-75.136418
NJ,westwood-golf-club,39.828,-75.158
NJ,white-oaks-country-club,39.584955,-74.953264
NJ,woodbury-country-club,39.833648,-75.142433
NJ,wedgwood-country-club,39.756749,-75.102177
NJ,tall-pines-golf-course,39.79,-75.115
NJ,wild-oaks-golf-club,39.525993,-75.419572
NJ,town-country-golf-links,39.651259,-75.317432
NJ,centerton-golf-club,39.522859,-75.154618
NJ,running-deer-golf-club,39.520951,-75.121953
NJ,holly-hills-golf-club,39.553,-75.362
NJ,sakima-country-club,39.704941,-75.471397
NJ,country-club-of-salem,39.551,-75.429
NJ,cherry-valley-country-club,40.4123,-74.6435
